image,bbox,conf
bc4fc210386707.jpg,[[402  224  2563  607]],[0.836426]
bc514f5bedc709.jpg,[[1597  1491  3231  1746]],[0.466797]
bc5365ab2c22c8.jpg,[[1691  1454  2046  1687]],[0.691895]
bc53852651a0c0.jpg,[[679  1295  3599  2096]],[0.82666]
bc540e197e3f86.jpg,[[1645  1364  2342  1574]],[0.716309]
bc550f52787038.jpg,[[0  239  3588  2225]],[0.737305]
bc564fbdfedbc4.jpg,[[0  279  3600  2202]],[0.677246]
bc571e1ba352cd.jpg,[[1  39  1023  589]],[0.772461]
bc574f7ceb4ce6.jpg,[[0  333  2669  2238]],[0.811523]
bc57a2f7a96e9f.jpg,[[0  2  3597  1821]],[0.835449]
bc5993058c7b91.jpg,[[73  177  1798  547]],[0.695312]
bc5c0661aecaf9.jpg,[[0  839  3516  2204]],[0.427246]
bc5e36464eac50.jpg,[[735  842  2411  1273]],[0.668945]
bc5e92794629e3.jpg,[[18  60  1414  977]],[0.784668]
bc5ebcb5b77069.jpg,[[1573  1041  1919  1191]],[0.623535]
bc5f664481e75f.jpg,[[693  289  1899  1123]],[0.749023]
bc60f64a0f2acf.jpg,[[0  34  1667  502]],[0.797363]
bc6230f378b12f.jpg,[[1102  890  1906  1242]],[0.759766]
bc62b3cebd399c.jpg,[[1340  925  2716  1422]],[0.687012]
bc65b70812f51b.jpg,[[0  354  594  656]],[0.748535]
bc661fda2048a2.jpg,[[1261  902  2523  1580]],[0.730957]
bc67d42e81f0c2.jpg,[[0  38  614  569]],[0.756836]
bc684da46a6092.jpg,[[0  39  3577  733]],[0.865723]
bc68bafdc087c5.jpg,[[522  1069  2427  1488]],[0.75]
bc6a446900eebc.jpg,[[153  103  1039  328]],[0.611328]
bc6a74c8e4b239.jpg,[[0  34  663  214]],[0.791992]
bc6ba3db14ceb2.jpg,[[13  1  1620  421]],[0.790039]
bc6c01a7baf94b.jpg,[[385  541  1913  1064]],[0.787109]
bc7174311a8461.jpg,[[1437  965  2048  1226]],[0.745605]
bc728f0938b158.jpg,[[799  308  2495  1309]],[0.67041]
bc72dbeec6256f.jpg,[[0  92  3600  1154]],[0.764648]
bc748f942f0155.jpg,[[315  939  2915  2122]],[0.612305]
bc75dce6300bc7.jpg,[[279  1031  715  1161]],[0.65332]
bc794db51cfa23.jpg,[[2053  1017  3090  1464]],[0.721191]
bc794eb02d8056.jpg,[[0  556  2342  1611]],[0.6875]
bc7b71b91d6931.jpg,[[1048  388  2916  1284]],[0.702637]
bc7ce6862fe2d9.jpg,[[138  51  1245  299]],[0.716797]
bc81c29bad1850.jpg,[[1  57  738  253]],[0.762695]
bc83325b9fba88.jpg,[[1420  1259  2100  1398]],[0.542969]
bc85bfe17d1b07.jpg,[[57  503  2607  1287]],[0.808105]
bc8669c6a53905.jpg,[[91  109  1422  434]],[0.79834]
bc86cf6edd85cf.jpg,[[11  6  2643  564]],[0.842285]
bc882846899e87.jpg,[[1  65  959  274]],[0.783203]
bc882dd38e528e.jpg,[[0  24  906  1279]],[0.826172]
bc89cc46a25811.jpg,[[2  36  1357  351]],[0.770996]
bc8bd7f2957946.jpg,[[0  4  2873  1236]],[0.866211]
bc8d162a38fe27.jpg,[[18  60  879  255]],[0.805176]
bc8df0d4b1ef97.jpg,[[0  471  2398  2336]],[0.705566]
bc8f18a84ac65b.jpg,[[1  97  1000  655]],[0.644043]
bc9081653f9c3d.jpg,[[0  0  2416  1046]],[0.744141]
bc90c6e0091331.jpg,[[402  893  2442  1414]],[0.791016]
bc90d35dde6098.jpg,[[0  0  2080  2056]],[0.767578]
bc9177a385f995.jpg,[[1524  1150  2390  1298]],[0.803711]
bc93dcd50dabc0.jpg,[[13  1  2103  326]],[0.811035]
bc9444c0fdb59e.jpg,[[2  0  327  81]],[0.645996]
bc949181e48811.jpg,[[0  0  3588  771]],[0.857422]
bc94a71c2bc4b4.jpg,[[1034  965  1920  1390]],[0.79834]
bc96f4e63d3aa9.jpg,[[0  23  1127  789]],[0.796875]
bc99a2058a4bfd.jpg,[[1159  702  2672  1082]],[0.751465]
bc9b8e1efe1b1b.jpg,[[9  150  921  522]],[0.78125]
bc9cf5c32789f7.jpg,[[0  14  482  369]],[0.6875]
bca06504adba09.jpg,[[0  0  1935  588]],[0.805664]
bca1c039478cef.jpg,[[1  1064  2443  1931]],[0.831543]
bca37ce908afb7.jpg,[[0  91  1085  708]],[0.680664]
bca55d3c8b96a0.jpg,[[6  0  2473  477]],[0.739258]
bca58cf2dfcf94.jpg,[[502  681  1325  827]],[0.545898]
bca60ac9aa9c12.jpg,[[1741  902  2362  1118]],[0.662598]
bca758cbd4d814.jpg,[[0  93  750  590]],[0.796387]
bca78fc623592f.jpg,[[692  1092  2419  1755]],[0.803223]
bca97e99031656.jpg,[[938  339  2954  1128]],[0.804199]
bcaa21472b1513.jpg,[[0  9  1249  630]],[0.803223]
bcab69a13966cc.jpg,[[13  59  3110  2049]],[0.73877]
bcac2427b995c9.jpg,[[1154  1240  1939  1491]],[0.784668]
bcae08e1f5eabc.jpg,[[1  18  2624  426]],[0.764648]
bcaf366deb9290.jpg,[[0  49  1980  1383]],[0.807617]
bcaf5a48377c86.jpg,[[1571  988  2239  1371]],[0.567871]
bcb1a9ea70e0bd.jpg,[[1320  1338  1849  1471]],[0.75]
bcb1d8c3d9cf8f.jpg,[[0  2  2573  756]],[0.73584]
bcb6463e4f97f4.jpg,[[2  159  2298  679]],[0.813965]
bcb6a2417c4b8e.jpg,[[1491  1344  2253  1466]],[0.776855]
bcb951802fad75.jpg,[[1493  716  2290  1220]],[0.711426]
bcba3bee97c972.jpg,[[1175  1283  2474  1646]],[0.719238]
bcba883338a0e6.jpg,[[1454  1011  3189  1596]],[0.740723]
bcbc31f775d54b.jpg,[[477  618  1520  877]],[0.834961]
bcbc7a9ea45d0c.jpg,[[0  0  888  887]],[0.723145]
bcbc88951640ad.jpg,[[0  247  1745  1232]],[0.726562]
bcbc8ab59be27d.jpg,[[402  641  1631  936]],[0.816895]
bcbd6b964f72b0.jpg,[[704  700  2748  1530]],[0.320801]
bcbdbcf4cc62bb.jpg,[[859  1013  3599  1798]],[0.800293]
bcbe7c3fa2a94d.jpg,[[80  188  3565  688]],[0.690918]
bcc00d30c48f1a.jpg,[[110  124  3504  1795]],[0.797363]
bcc048987caf09.jpg,[[940  1944  1882  2190]],[0.762207]
bcc12f0031a0d0.jpg,[[0  104  516  489]],[0.648926]
bcc19307ca25ae.jpg,[[0  0  369  388]],[0.838379]
bcc3583b78e66e.jpg,[[10  114  3582  800]],[0.850098]
bcc524e9414155.jpg,[[945  861  1958  1196]],[0.800293]
bcc5ccfadfc253.jpg,[[1071  846  2122  1439]],[0.764648]
bcc6bd3dc99226.jpg,[[0  0  1954  1618]],[0.651367]
bcca302b762681.jpg,[[0  2  857  577]],[0.760742]
bcd09b31fc9398.jpg,[[3  0  837  426]],[0.560059]
bcd0baca451db7.jpg,[[8  75  3591  992]],[0.74707]
bcd18166efe9f0.jpg,[[10  16  732  153]],[0.812988]
bcd3238fcc1ac6.jpg,[[0  690  1916  1099]],[0.790527]
bcd488edaac196.jpg,[[0  0  2032  449]],[0.84668]
bcd79f7e0ec5e3.jpg,[[906  875  2545  1294]],[0.822754]
bcd997ad45434e.jpg,[[1503  923  2282  1232]],[0.698242]
bcd9fee32828a5.jpg,[[0  0  1401  327]],[0.81543]
bcdae92c02397f.jpg,[[13  59  3401  627]],[0.823242]
bcdba70c90a951.jpg,[[1  129  3599  990]],[0.839844]
bcde857a959454.jpg,[[1144  1551  2159  1745]],[0.730469]
bce114938e2107.jpg,[[927  393  2218  1062]],[0.730469]
bce14b6bb6d721.jpg,[[10  611  2240  1141]],[0.76123]
bce21053e3e701.jpg,[[709  1289  1016  1435]],[0.733398]
bce28cc31fa3ef.jpg,[[35  90  1320  993]],[0.698242]
bce3f131b58465.jpg,[[0  0  3599  887]],[0.874023]
bce602f3cb6971.jpg,[[170  125  2271  1264]],[0.695312]
bce6ff11274c2b.jpg,[[0  0  747  778]],[0.747559]
bce77e0b9123c7.jpg,[[839  742  2046  1087]],[0.429199]
bceb26c3d8dc9c.jpg,[[10  575  3593  1636]],[0.779297]
bcf079ac1a1ad0.jpg,[[1042  1034  1860  1457]],[0.544922]
bcf2113ba3239a.jpg,[[0  772  2919  1615]],[0.676758]
bcf2b5c0d965d9.jpg,[[0  801  3445  2302]],[0.76416]
bcf4570282b1c1.jpg,[[0  8  501  251]],[0.649414]
bcf836a5bf5e84.jpg,[[492  835  3593  1446]],[0.800293]
bcf8ecf9b56ed9.jpg,[[0  4  721  269]],[0.749023]
bcf91042411e01.jpg,[[1465  787  2319  1157]],[0.760742]
bcf997b0209333.jpg,[[1541  889  1946  1143]],[0.657715]
bcf9dc602e6fd7.jpg,[[5  18  2694  713]],[0.844238]
bcfc8c307af875.jpg,[[2449  882  2992  1183]],[0.664551]
bcfeb1f832f840.jpg,[[81  164  1587  408]],[0.745605]
bcff0722dd9175.jpg,[[8  795  3599  1559]],[0.728516]
bd0167e1b917c3.jpg,[[3  0  729  145]],[0.572754]
bd03072900b8d0.jpg,[[0  51  3600  1905]],[0.798828]
bd0499daa3ef69.jpg,[[645  1157  2211  1503]],[0.550781]
bd07610d2fe5fa.jpg,[[25  5  506  79]],[0.6875]
bd07a5c7be42e2.jpg,[[0  23  936  1063]],[0.799316]
bd080e496380d4.jpg,[[2  17  452  118]],[0.79834]
bd0a076a85001d.jpg,[[0  1  856  192]],[0.859863]
bd0a3545401162.jpg,[[92  93  1399  306]],[0.748535]
bd0ad4f6206c8c.jpg,[[0  50  1737  1194]],[0.73877]
bd0b4b618a8cac.jpg,[[107  252  3195  964]],[0.776855]
bd0b5f7c902a99.jpg,[[839  2  2654  1145]],[0.640625]
bd0c818ffcc075.jpg,[[48  71  1946  437]],[0.817383]
bd0c8990517ae6.jpg,[[0  5  258  215]],[0.796875]
bd0cba73a95a26.jpg,[[1278  866  3600  2392]],[0.692871]
bd0ceed783b354.jpg,[[1348  1569  1717  1659]],[0.518555]
bd0cf9bf3ac2b3.jpg,[[1771  707  3504  1382]],[0.742188]
bd0f4a268598c0.jpg,[[0  90  3593  858]],[0.723145]
bd0f7456462c15.jpg,[[0  67  895  447]],[0.712891]
bd102da9d01aac.jpg,[[84  559  2045  1033]],[0.794922]
bd11ace2b965f5.jpg,[[1265  1257  1956  1405]],[0.759766]
bd11dbcec012f3.jpg,[[78  119  460  247]],[0.616699]
bd12e4bc23e767.jpg,[[25  1185  2852  1677]],[0.803711]
bd166c224930b4.jpg,[[735  1340  2306  1731]],[0.765625]
bd16abedd3d682.jpg,[[693  708  2655  1501]],[0.790039]
bd16c557767e99.jpg,[[1554  1066  2229  1334]],[0.630859]
bd1a507aec7084.jpg,[[1  67  1736  429]],[0.687012]
bd1bb597bf8be1.jpg,[[2  9  1386  1144]],[0.777344]
bd1e2fa3545573.jpg,[[0  199  3599  2399]],[0.820801]
bd1f01e6b4ede1.jpg,[[1656  1121  2126  1296]],[0.711426]
bd1fad111b2551.jpg,[[0  46  351  263]],[0.556641]
bd22d058081aca.jpg,[[269  1048  3600  1898]],[0.849121]
bd236082bb46b2.jpg,[[4  12  530  112]],[0.751465]
bd25e51fc8b91f.jpg,[[0  0  1944  382]],[0.633301]
bd290d83cc96a8.jpg,[[615  818  3088  1561]],[0.803223]
bd294d3756760d.jpg,[[74  265  3151  985]],[0.806641]
bd2cbb45d210d2.jpg,[[1057  903  2581  1257]],[0.827148]
bd2d5496bb639f.jpg,[[0  86  3600  1475]],[0.807617]
bd2d63d0e2faac.jpg,[[832  1442  1907  1900]],[0.827637]
bd2f0d4eb4b621.jpg,[[4  51  1350  320]],[0.750488]
bd2fa88538eadc.jpg,[[28  54  565  366]],[0.482422]
bd307b73ebdb4d.jpg,[[109  175  2753  885]],[0.730957]
bd3219e99d5a48.jpg,[[0  874  2623  1439]],[0.540039]
bd323519e31f4b.jpg,[[2  84  610  434]],[0.683594]
bd326bce9a61c5.jpg,[[1334  812  1892  942]],[0.525391]
bd332c9ca33179.jpg,[[96  402  2265  1126]],[0.660156]
bd332f4f46d21c.jpg,[[477  721  3600  1672]],[0.765625]
bd34b5e0d51f37.jpg,[[1  66  1167  291]],[0.820312]
bd36101b51b41a.jpg,[[0  0  580  607]],[0.753418]
bd3777d1c073ff.jpg,[[1030  978  2075  1413]],[0.819824]
bd38511cd1bde5.jpg,[[6  125  3589  959]],[0.8125]
bd389378fd116a.jpg,[[7  989  3566  2345]],[0.725098]
bd38dd027e68ff.jpg,[[1195  842  1929  1229]],[0.75]
bd3a6931b73473.jpg,[[0  19  1375  1174]],[0.661133]
bd3a8d38c2ecb0.jpg,[[0  350  2000  944]],[0.695801]
bd3ab265c93dde.jpg,[[1479  1366  2533  1637]],[0.786621]
bd3ab67935f942.jpg,[[157  1348  2834  1828]],[0.811523]
bd3bf9eccef965.jpg,[[1241  764  3228  1161]],[0.637207]
bd3d05ad22da78.jpg,[[1145  277  3453  911]],[0.622559]
bd3e0669ea2ce2.jpg,[[0  3  1710  304]],[0.750488]
bd3f099345dede.jpg,[[1044  792  2169  1516]],[0.645996]
bd3f8db3fc443c.jpg,[[1143  1244  2138  1387]],[0.772461]
bd3fb4ae052c14.jpg,[[1  9  983  709]],[0.865723]
bd400f9b0c687b.jpg,[[0  0  913  1040]],[0.745605]
bd409056798539.jpg,[[343  736  2069  1184]],[0.728027]
bd414f31acfa6a.jpg,[[0  80  3593  2141]],[0.80127]
bd41a3ea5fcc49.jpg,[[35  0  3566  386]],[0.841309]
bd429a30a64d68.jpg,[[0  86  655  409]],[0.710449]
bd43557c059316.jpg,[[62  585  1538  851]],[0.65332]
bd437c4e939c29.jpg,[[1266  927  2289  1214]],[0.838379]
bd44af2c869ebe.jpg,[[127  597  1964  802]],[0.631836]
bd465cb15d9beb.jpg,[[7  8  317  60]],[0.762695]
bd46e082cc4618.jpg,[[59  976  1706  1552]],[0.820312]
bd4707f012035a.jpg,[[0  8  1861  1999]],[0.852051]
bd4760524d3624.jpg,[[1802  1287  2168  1384]],[0.628906]
bd478a9e1588a0.jpg,[[0  15  754  734]],[0.779297]
bd48ee5f46d3fd.jpg,[[151  316  2826  1255]],[0.799316]
bd490b7fc176aa.jpg,[[0  0  280  291]],[0.758301]
bd4a4b5fd2626e.jpg,[[0  48  572  474]],[0.790039]
bd4b187aa61d78.jpg,[[0  215  460  530]],[0.522461]
bd5002c0bf9fe3.jpg,[[1383  543  3504  1314]],[0.524414]
bd510e6db43300.jpg,[[66  343  3537  776]],[0.777344]
bd52152a9b8fbd.jpg,[[0  43  1467  827]],[0.773926]
bd576d20185e1a.jpg,[[972  862  1985  1299]],[0.451904]
bd59df73c3885d.jpg,[[899  829  1856  1219]],[0.76416]
bd5af8dca6cef1.jpg,[[124  370  2987  1450]],[0.740723]
bd5bc48110c2a2.jpg,[[7  541  2653  1528]],[0.717773]
bd5ce785504d92.jpg,[[1  0  2858  433]],[0.724121]
bd5e2d6eded2c9.jpg,[[276  256  866  572]],[0.665527]
bd5f494840f9f9.jpg,[[9  12  928  497]],[0.705566]
bd60046867888b.jpg,[[0  0  3499  2177]],[0.820312]
bd61b14771034e.jpg,[[0  8  836  202]],[0.853516]
bd6304c52479b4.jpg,[[1691  877  2695  1244]],[0.699219]
bd6585421b51a5.jpg,[[687  1256  2538  1939]],[0.815918]
bd66160be91238.jpg,[[758  1071  2083  1354]],[0.458984]
bd673a9a25ce98.jpg,[[1  0  965  759]],[0.714844]
bd6b761f95b8a4.jpg,[[438  635  2846  1079]],[0.748535]
bd6b8086c484e4.jpg,[[1398  1166  2073  1326]],[0.637207]
bd6c1223bb1aa0.jpg,[[0  360  2178  1569]],[0.648926]
bd6d49aa794974.jpg,[[0  210  3129  907]],[0.797363]
bd6d4f57829fe4.jpg,[[1220  528  2076  1148]],[0.687012]
bd6ebfd41275f2.jpg,[[1434  1007  1769  1277]],[0.577637]
bd6eebe1de65d5.jpg,[[3  72  786  214]],[0.720215]
bd715f9eeae170.jpg,[[4  0  2303  812]],[0.664551]
bd71935e463d5f.jpg,[[584  631  1836  877]],[0.632324]
bd722a92e47277.jpg,[[465  688  3212  1665]],[0.62793]
bd74b2d00ec946.jpg,[[2  6  1522  306]],[0.737305]
bd76da0de1e712.jpg,[[202  263  821  417]],[0.803223]
bd7c001f3299a1.jpg,[[0  36  238  92]],[0.65918]
bd7c1c097d467b.jpg,[[1  19  836  504]],[0.773926]
bd7ce8d42b9d9d.jpg,[[1669  794  2831  1236]],[0.681641]
bd7d1da7a176a0.jpg,[[80  757  2931  1522]],[0.808105]
bd7ddacbcf07a1.jpg,[[181  176  1833  526]],[0.607422]
bd7e0e9e2ae744.jpg,[[13  1159  2732  2020]],[0.705078]
bd7e7a38e0f443.jpg,[[3  38  3600  1474]],[0.834961]
bd818065ceef10.jpg,[[69  58  3593  2353]],[0.76123]
bd83f3b383f619.jpg,[[1403  1114  2269  1306]],[0.516602]
bd846171367269.jpg,[[419  718  2082  1146]],[0.740723]
bd8543eed51d2b.jpg,[[0  12  2081  324]],[0.619629]
bd86ccea28a29c.jpg,[[1047  978  2405  1507]],[0.842285]
bd8ba163f25864.jpg,[[154  731  2848  1400]],[0.754395]
bd8d19ebde5402.jpg,[[174  19  616  397]],[0.501465]
bd8d7680f8442c.jpg,[[1231  559  3321  1445]],[0.733398]
bd91cdb7bc6f6c.jpg,[[1809  1682  2656  1893]],[0.711426]
bd9232fce288bb.jpg,[[2  21  742  163]],[0.779785]
bd9278f4f72d3b.jpg,[[0  132  2394  2551]],[0.365723]
bd92e9b89f9c18.jpg,[[742  1269  2632  1821]],[0.779785]
bd9622c35442b6.jpg,[[2  11  798  146]],[0.759766]
bd97ac8eaca20f.jpg,[[384  719  2247  1319]],[0.80127]
bd9803d1baf8b2.jpg,[[0  0  2126  1818]],[0.733398]
bd985fe4b9bd05.jpg,[[260  105  960  263]],[0.685059]
bd98c867558613.jpg,[[143  63  546  219]],[0.687012]
bd9aa89c601a0d.jpg,[[2300  0  2907  235]],[0.666992]
bd9b4c4420515b.jpg,[[0  705  2223  1428]],[0.647949]
bd9c380fab2fa6.jpg,[[1026  884  2503  1328]],[0.831543]
bd9f39011a862e.jpg,[[0  694  1675  1098]],[0.65332]
bda4a3956523bc.jpg,[[2  9  655  418]],[0.805176]
bda614512411c7.jpg,[[341  608  1477  859]],[0.73877]
bda6b535a592a7.jpg,[[84  710  3597  2687]],[0.750488]
bda78347c94052.jpg,[[102  532  2796  932]],[0.791016]
bdaa183d774541.jpg,[[3  531  3318  1145]],[0.668945]
bdaa6802846d94.jpg,[[744  946  2556  1523]],[0.844727]
bdac5ae45bb57b.jpg,[[10  32  3599  1384]],[0.818359]
bdb0618f5411c8.jpg,[[902  589  3599  2051]],[0.623535]
bdb25d51f5e6dc.jpg,[[0  300  3504  2175]],[0.795898]
bdb3014b5c1c3a.jpg,[[0  15  1448  748]],[0.834961]
bdb355e224587c.jpg,[[0  0  3583  1603]],[0.794434]
bdb3609cb51146.jpg,[[10  49  1318  373]],[0.771973]
bdb8618e473ef9.jpg,[[5  28  1599  1117]],[0.78125]
bdb9862e440613.jpg,[[0  0  1790  342]],[0.706543]
bdbab39ea17a57.jpg,[[1392  861  2074  1315]],[0.59375]
bdbabce3f48573.jpg,[[10  55  1284  611]],[0.671387]
bdbacbb2f43c7d.jpg,[[560  151  1086  495]],[0.689941]
bdbc05d9e9d19b.jpg,[[1149  555  3504  1354]],[0.754395]
bdbdb7351e1005.jpg,[[117  137  1527  572]],[0.790039]
bdbf1760e04216.jpg,[[59  86  1477  396]],[0.748535]
bdc228c621b42d.jpg,[[1260  876  2351  1309]],[0.762695]
bdc2722c74f417.jpg,[[1268  790  2558  1492]],[0.64502]
bdc3e7b87bc6f5.jpg,[[1105  885  2279  1390]],[0.816895]
bdc413b550d690.jpg,[[2  18  702  545]],[0.832031]
bdc6487123c4fa.jpg,[[82  167  2055  491]],[0.78125]
bdc664e93e36e8.jpg,[[746  850  1619  959]],[0.674805]
bdc8b3846fcd22.jpg,[[0  648  2698  1837]],[0.662109]
bdc96102868d97.jpg,[[785  862  1971  1217]],[0.773438]
bdc9d1bd29ac9c.jpg,[[0  614  3009  1705]],[0.437256]
bdca0a5088a600.jpg,[[95  84  1071  285]],[0.776855]
bdcb4397ac3ea2.jpg,[[359  921  2631  1222]],[0.550781]
bdcc6f93788276.jpg,[[77  531  3014  1433]],[0.812988]
bdce65b0e4f4da.jpg,[[1365  1136  1801  1319]],[0.696777]
bdcea771e7ab24.jpg,[[20  68  1994  355]],[0.807617]
bdceb8252abe26.jpg,[[30  195  3561  644]],[0.800293]
bdceb9be6e6877.jpg,[[0  13  938  225]],[0.833496]
bdd00d0c297b38.jpg,[[3  40  1166  993]],[0.737305]
bdd22cae431ac2.jpg,[[16  9  329  90]],[0.6875]
bdd2816d7cc971.jpg,[[1  22  233  71]],[0.59375]
bdd2b819339bb7.jpg,[[121  79  917  366]],[0.71875]
bdd30d884bb20d.jpg,[[2  68  2059  471]],[0.815918]
bdd38898e139c8.jpg,[[0  0  730  835]],[0.723145]
bdd3d080387b20.jpg,[[1138  501  1900  937]],[0.719238]
bdd41171f2a541.jpg,[[0  0  740  992]],[0.807617]
bdd4902081ecaf.jpg,[[27  8  2472  1352]],[0.736328]
bdd554e6155a44.jpg,[[2  18  1593  315]],[0.860352]
bdd5c8fac33464.jpg,[[13  10  1557  418]],[0.734863]
bdd7d85c439c99.jpg,[[1278  793  2085  1428]],[0.586914]
bdd861cdf7f397.jpg,[[1  2  1511  965]],[0.872559]
bdd973a87d4c23.jpg,[[92  131  1630  779]],[0.577637]
bddaa13f432a10.jpg,[[0  83  3527  2470]],[0.537109]
bddd31157ba2c5.jpg,[[0  1  1617  400]],[0.874512]
bddd896e73c2c6.jpg,[[9  41  738  453]],[0.681641]
bdde525f765332.jpg,[[1429  1223  2038  1467]],[0.775391]
bddf67d7cdeba5.jpg,[[215  873  2014  1302]],[0.648926]
bddf76542a571b.jpg,[[0  566  2420  1731]],[0.693359]
bddfc661ad31c8.jpg,[[0  79  3456  1750]],[0.807617]
bde0b24ce04688.jpg,[[45  85  562  205]],[0.697754]
bde1f6d9df66a0.jpg,[[1831  885  2078  954]],[0.592773]
bde61e31083879.jpg,[[1206  507  3504  1629]],[0.723145]
bde679f38d134d.jpg,[[642  1541  2664  2081]],[0.800781]
bde8eb6c289dba.jpg,[[8  42  1178  316]],[0.73584]
bde99dfe36ce58.jpg,[[1  63  279  251]],[0.272705]
bdea86a4d11fa9.jpg,[[0  32  858  549]],[0.697754]
bdeb47afa6ab3e.jpg,[[1574  1035  2625  1458]],[0.595703]
bdeb8c8f255180.jpg,[[0  224  2186  1205]],[0.697754]
bdeb9702de16c0.jpg,[[1195  779  2353  1338]],[0.713867]
bdee0f891d48d1.jpg,[[0  0  408  477]],[0.70166]
bdf311b0540e7b.jpg,[[84  56  1468  907]],[0.797363]
bdf415b5a8c539.jpg,[[3  66  1611  1276]],[0.820312]
bdf530b2b3b6ef.jpg,[[0  9  579  454]],[0.729492]
bdf7ed2d534581.jpg,[[1586  818  2591  1337]],[0.675781]
bdf91ea0219769.jpg,[[0  38  1020  834]],[0.792969]
bdf98001f15508.jpg,[[3  0  426  59]],[0.825195]
bdff81b3eb15d7.jpg,[[1951  572  3046  1054]],[0.740234]
be018f70f18307.jpg,[[0  34  2234  1427]],[0.698242]
be0239fa73da01.jpg,[[68  33  1254  248]],[0.762695]
be03b6fdc5adad.jpg,[[0  16  1631  1667]],[0.785156]
be04c14cd9a1bd.jpg,[[927  715  3594  1741]],[0.697754]
be0666fc1d1041.jpg,[[1250  1773  1911  2133]],[0.754395]
be06f288c3a3dc.jpg,[[1404  993  3321  1254]],[0.509766]
be08c87fdae020.jpg,[[15  89  1833  420]],[0.797363]
be0a7a13cd0475.jpg,[[1485  653  3067  1240]],[0.739258]
be0ab6c55f9e8e.jpg,[[1586  926  1945  1133]],[0.620605]
be0c8d75177502.jpg,[[1  74  781  557]],[0.742188]
be0f5952031063.jpg,[[0  0  3599  499]],[0.845703]
be0f8ef4748a99.jpg,[[77  495  3600  1580]],[0.740234]
be1137583b98d9.jpg,[[0  91  740  531]],[0.491699]
be1247ff70ae6e.jpg,[[1087  686  2288  1245]],[0.771973]
be14113ddc40c5.jpg,[[14  11  695  128]],[0.838379]
be14c8396673d8.jpg,[[150  755  3594  1428]],[0.862305]
be1a25e3ea4d0a.jpg,[[1613  968  2720  1443]],[0.662109]
be1c2a650a8e00.jpg,[[972  1072  2998  2049]],[0.716797]
be1ca869d73f15.jpg,[[9  25  925  558]],[0.81543]
be1e996e7bf208.jpg,[[18  1  1520  252]],[0.74707]
be20f32c964ca5.jpg,[[518  567  1294  783]],[0.787109]
be22ad2714a6c4.jpg,[[2064  1384  2314  1493]],[0.800293]
be26bd41337c9f.jpg,[[603  819  1519  984]],[0.563965]
be27d5d35ff2be.jpg,[[31  475  2209  1340]],[0.778809]
be297874bf4975.jpg,[[1  613  3504  2320]],[0.76416]
be2a618d88c351.jpg,[[979  1074  3540  1881]],[0.806641]
be2aa475567710.jpg,[[0  1  489  515]],[0.836426]
be2d616729b592.jpg,[[1  73  2352  1453]],[0.708984]
be2dcff3e13432.jpg,[[0  55  1159  736]],[0.78125]
be2dd6226b2610.jpg,[[12  189  777  489]],[0.686035]
be2e9d42b86172.jpg,[[6  52  1352  265]],[0.816895]
be3094a8659b70.jpg,[[1372  1382  1954  1599]],[0.765625]
be310111a742fe.jpg,[[227  952  2157  1316]],[0.680176]
be313ffa8769ad.jpg,[[21  255  3588  826]],[0.856934]
be31711b269386.jpg,[[864  922  3600  1624]],[0.851562]
be319ca4ea270d.jpg,[[1253  859  2261  1286]],[0.769531]
be34588a5b92f2.jpg,[[1122  1121  2410  1320]],[0.625977]
be35b57a05a471.jpg,[[0  154  2658  1565]],[0.724121]
be369444e59b29.jpg,[[0  0  3597  1424]],[0.730957]
be390ed8bf8386.jpg,[[0  130  1078  753]],[0.708008]
be3932a99219c7.jpg,[[24  25  2448  582]],[0.786621]
be3a24fef859ff.jpg,[[1853  1527  2337  1685]],[0.762695]
be3a338f91d18a.jpg,[[947  826  3256  1324]],[0.82373]
be3ba6bd6350ff.jpg,[[0  7  417  352]],[0.682617]
be3c49a3168f24.jpg,[[0  17  577  135]],[0.771973]
be3cc502b44643.jpg,[[0  0  1859  764]],[0.818359]
be3d6e19767c2a.jpg,[[15  102  1252  276]],[0.730957]
be3eaac40730ee.jpg,[[297  797  3039  1338]],[0.826172]
be42fe2f678e0a.jpg,[[0  13  1366  459]],[0.843262]
be435df078ab88.jpg,[[240  82  654  421]],[0.482422]
be4855aa618c8e.jpg,[[365  1226  3014  1848]],[0.769043]
be498e1380de54.jpg,[[1816  941  2312  1205]],[0.679199]
be4bbc081a68bd.jpg,[[16  141  1277  519]],[0.721191]
be4c1dee6a155e.jpg,[[8  48  2818  1972]],[0.770996]
be4d8077eac027.jpg,[[788  247  2900  1459]],[0.618652]
be4e18861b02d7.jpg,[[0  0  3599  713]],[0.672363]
be4f62db71ba5e.jpg,[[1134  1373  1979  1588]],[0.810059]
be4fa9e7d62058.jpg,[[519  664  1659  916]],[0.756836]
be4ffcf09b8af0.jpg,[[633  1401  3021  1806]],[0.657715]
be509cb4d69387.jpg,[[0  97  3600  1912]],[0.660156]
be510ea4f2f504.jpg,[[569  570  2611  1341]],[0.750488]
be53d0249b625d.jpg,[[3  14  550  133]],[0.687012]
be53ec395badc3.jpg,[[0  100  1065  696]],[0.680664]
be553feaf1ffef.jpg,[[147  1639  1256  2021]],[0.57666]
be562e45e4fd86.jpg,[[1206  678  2823  1468]],[0.690918]
